season,week,home_team,away_team,home_score,away_score,game_id,gameday
2016,1,DEN,CAR,21.0,20.0,2016_01_CAR_DEN,2016-09-08
2016,1,ATL,TB,24.0,31.0,2016_01_TB_ATL,2016-09-11
2016,1,BAL,BUF,13.0,7.0,2016_01_BUF_BAL,2016-09-11
2016,1,HOU,CHI,23.0,14.0,2016_01_CHI_HOU,2016-09-11
2016,1,JAX,GB,23.0,27.0,2016_01_GB_JAX,2016-09-11
2016,1,KC,SD,33.0,27.0,2016_01_SD_KC,2016-09-11
2016,1,NO,OAK,34.0,35.0,2016_01_OAK_NO,2016-09-11
2016,1,NYJ,CIN,22.0,23.0,2016_01_CIN_NYJ,2016-09-11
2016,1,PHI,CLE,29.0,10.0,2016_01_CLE_PHI,2016-09-11
2016,1,TEN,MIN,16.0,25.0,2016_01_MIN_TEN,2016-09-11
2016,1,SEA,MIA,12.0,10.0,2016_01_MIA_SEA,2016-09-11
2016,1,DAL,NYG,19.0,20.0,2016_01_NYG_DAL,2016-09-11
2016,1,IND,DET,35.0,39.0,2016_01_DET_IND,2016-09-11
2016,1,ARI,NE,21.0,23.0,2016_01_NE_ARI,2016-09-11
2016,1,WAS,PIT,16.0,38.0,2016_01_PIT_WAS,2016-09-12
2016,1,SF,LA,28.0,0.0,2016_01_LA_SF,2016-09-12
2016,2,BUF,NYJ,31.0,37.0,2016_02_NYJ_BUF,2016-09-15
2016,2,ARI,TB,40.0,7.0,2016_02_TB_ARI,2016-09-18
2016,2,CAR,SF,46.0,27.0,2016_02_SF_CAR,2016-09-18
2016,2,CLE,BAL,20.0,25.0,2016_02_BAL_CLE,2016-09-18
2016,2,DET,TEN,15.0,16.0,2016_02_TEN_DET,2016-09-18
2016,2,HOU,KC,19.0,12.0,2016_02_KC_HOU,2016-09-18
2016,2,NE,MIA,31.0,24.0,2016_02_MIA_NE,2016-09-18
2016,2,NYG,NO,16.0,13.0,2016_02_NO_NYG,2016-09-18
2016,2,PIT,CIN,24.0,16.0,2016_02_CIN_PIT,2016-09-18
2016,2,WAS,DAL,23.0,27.0,2016_02_DAL_WAS,2016-09-18
2016,2,LA,SEA,9.0,3.0,2016_02_SEA_LA,2016-09-18
2016,2,DEN,IND,34.0,20.0,2016_02_IND_DEN,2016-09-18
2016,2,OAK,ATL,28.0,35.0,2016_02_ATL_OAK,2016-09-18
2016,2,SD,JAX,38.0,14.0,2016_02_JAX_SD,2016-09-18
2016,2,MIN,GB,17.0,14.0,2016_02_GB_MIN,2016-09-18
2016,2,CHI,PHI,14.0,29.0,2016_02_PHI_CHI,2016-09-19
2016,3,NE,HOU,27.0,0.0,2016_03_HOU_NE,2016-09-22
2016,3,BUF,ARI,33.0,18.0,2016_03_ARI_BUF,2016-09-25
2016,3,CAR,MIN,10.0,22.0,2016_03_MIN_CAR,2016-09-25
2016,3,CIN,DEN,17.0,29.0,2016_03_DEN_CIN,2016-09-25
2016,3,GB,DET,34.0,27.0,2016_03_DET_GB,2016-09-25
2016,3,JAX,BAL,17.0,19.0,2016_03_BAL_JAX,2016-09-25
2016,3,MIA,CLE,30.0,24.0,2016_03_CLE_MIA,2016-09-25
2016,3,NYG,WAS,27.0,29.0,2016_03_WAS_NYG,2016-09-25
2016,3,TEN,OAK,10.0,17.0,2016_03_OAK_TEN,2016-09-25
2016,3,SEA,SF,37.0,18.0,2016_03_SF_SEA,2016-09-25
2016,3,TB,LA,32.0,37.0,2016_03_LA_TB,2016-09-25
2016,3,IND,SD,26.0,22.0,2016_03_SD_IND,2016-09-25
2016,3,KC,NYJ,24.0,3.0,2016_03_NYJ_KC,2016-09-25
2016,3,PHI,PIT,34.0,3.0,2016_03_PIT_PHI,2016-09-25
2016,3,DAL,CHI,31.0,17.0,2016_03_CHI_DAL,2016-09-25
2016,3,NO,ATL,32.0,45.0,2016_03_ATL_NO,2016-09-26
2016,4,CIN,MIA,22.0,7.0,2016_04_MIA_CIN,2016-09-29
2016,4,JAX,IND,30.0,27.0,2016_04_IND_JAX,2016-10-02
2016,4,ATL,CAR,48.0,33.0,2016_04_CAR_ATL,2016-10-02
2016,4,BAL,OAK,27.0,28.0,2016_04_OAK_BAL,2016-10-02
2016,4,CHI,DET,17.0,14.0,2016_04_DET_CHI,2016-10-02
2016,4,HOU,TEN,27.0,20.0,2016_04_TEN_HOU,2016-10-02
2016,4,NE,BUF,0.0,16.0,2016_04_BUF_NE,2016-10-02
2016,4,NYJ,SEA,17.0,27.0,2016_04_SEA_NYJ,2016-10-02
2016,4,WAS,CLE,31.0,20.0,2016_04_CLE_WAS,2016-10-02
2016,4,TB,DEN,7.0,27.0,2016_04_DEN_TB,2016-10-02
2016,4,ARI,LA,13.0,17.0,2016_04_LA_ARI,2016-10-02
2016,4,SD,NO,34.0,35.0,2016_04_NO_SD,2016-10-02
2016,4,SF,DAL,17.0,24.0,2016_04_DAL_SF,2016-10-02
2016,4,PIT,KC,43.0,14.0,2016_04_KC_PIT,2016-10-02
2016,4,MIN,NYG,24.0,10.0,2016_04_NYG_MIN,2016-10-03
2016,5,SF,ARI,21.0,33.0,2016_05_ARI_SF,2016-10-06
2016,5,BAL,WAS,10.0,16.0,2016_05_WAS_BAL,2016-10-09
2016,5,CLE,NE,13.0,33.0,2016_05_NE_CLE,2016-10-09
2016,5,DET,PHI,24.0,23.0,2016_05_PHI_DET,2016-10-09
2016,5,IND,CHI,29.0,23.0,2016_05_CHI_IND,2016-10-09
2016,5,MIA,TEN,17.0,30.0,2016_05_TEN_MIA,2016-10-09
2016,5,MIN,HOU,31.0,13.0,2016_05_HOU_MIN,2016-10-09
2016,5,PIT,NYJ,31.0,13.0,2016_05_NYJ_PIT,2016-10-09
2016,5,DEN,ATL,16.0,23.0,2016_05_ATL_DEN,2016-10-09
2016,5,DAL,CIN,28.0,14.0,2016_05_CIN_DAL,2016-10-09
2016,5,LA,BUF,19.0,30.0,2016_05_BUF_LA,2016-10-09
2016,5,OAK,SD,34.0,31.0,2016_05_SD_OAK,2016-10-09
2016,5,GB,NYG,23.0,16.0,2016_05_NYG_GB,2016-10-09
2016,5,CAR,TB,14.0,17.0,2016_05_TB_CAR,2016-10-10
2016,6,SD,DEN,21.0,13.0,2016_06_DEN_SD,2016-10-13
2016,6,BUF,SF,45.0,16.0,2016_06_SF_BUF,2016-10-16
2016,6,CHI,JAX,16.0,17.0,2016_06_JAX_CHI,2016-10-16
2016,6,DET,LA,31.0,28.0,2016_06_LA_DET,2016-10-16
2016,6,MIA,PIT,30.0,15.0,2016_06_PIT_MIA,2016-10-16
2016,6,NE,CIN,35.0,17.0,2016_06_CIN_NE,2016-10-16
2016,6,NO,CAR,41.0,38.0,2016_06_CAR_NO,2016-10-16
2016,6,NYG,BAL,27.0,23.0,2016_06_BAL_NYG,2016-10-16
2016,6,TEN,CLE,28.0,26.0,2016_06_CLE_TEN,2016-10-16
2016,6,WAS,PHI,27.0,20.0,2016_06_PHI_WAS,2016-10-16
2016,6,OAK,KC,10.0,26.0,2016_06_KC_OAK,2016-10-16
2016,6,GB,DAL,16.0,30.0,2016_06_DAL_GB,2016-10-16
2016,6,SEA,ATL,26.0,24.0,2016_06_ATL_SEA,2016-10-16
2016,6,HOU,IND,26.0,23.0,2016_06_IND_HOU,2016-10-16
2016,6,ARI,NYJ,28.0,3.0,2016_06_NYJ_ARI,2016-10-17
2016,7,GB,CHI,26.0,10.0,2016_07_CHI_GB,2016-10-20
2016,7,LA,NYG,10.0,17.0,2016_07_NYG_LA,2016-10-23
2016,7,CIN,CLE,31.0,17.0,2016_07_CLE_CIN,2016-10-23
2016,7,DET,WAS,20.0,17.0,2016_07_WAS_DET,2016-10-23
2016,7,JAX,OAK,16.0,33.0,2016_07_OAK_JAX,2016-10-23
2016,7,KC,NO,27.0,21.0,2016_07_NO_KC,2016-10-23
2016,7,MIA,BUF,28.0,25.0,2016_07_BUF_MIA,2016-10-23
2016,7,NYJ,BAL,24.0,16.0,2016_07_BAL_NYJ,2016-10-23
2016,7,PHI,MIN,21.0,10.0,2016_07_MIN_PHI,2016-10-23
2016,7,TEN,IND,26.0,34.0,2016_07_IND_TEN,2016-10-23
2016,7,ATL,SD,30.0,33.0,2016_07_SD_ATL,2016-10-23
2016,7,SF,TB,17.0,34.0,2016_07_TB_SF,2016-10-23
2016,7,PIT,NE,16.0,27.0,2016_07_NE_PIT,2016-10-23
2016,7,ARI,SEA,6.0,6.0,2016_07_SEA_ARI,2016-10-23
2016,7,DEN,HOU,27.0,9.0,2016_07_HOU_DEN,2016-10-24
2016,8,TEN,JAX,36.0,22.0,2016_08_JAX_TEN,2016-10-27
2016,8,CIN,WAS,27.0,27.0,2016_08_WAS_CIN,2016-10-30
2016,8,BUF,NE,25.0,41.0,2016_08_NE_BUF,2016-10-30
2016,8,CAR,ARI,30.0,20.0,2016_08_ARI_CAR,2016-10-30
2016,8,CLE,NYJ,28.0,31.0,2016_08_NYJ_CLE,2016-10-30
2016,8,HOU,DET,20.0,13.0,2016_08_DET_HOU,2016-10-30
2016,8,IND,KC,14.0,30.0,2016_08_KC_IND,2016-10-30
2016,8,NO,SEA,25.0,20.0,2016_08_SEA_NO,2016-10-30
2016,8,TB,OAK,24.0,30.0,2016_08_OAK_TB,2016-10-30
2016,8,DEN,SD,27.0,19.0,2016_08_SD_DEN,2016-10-30
2016,8,ATL,GB,33.0,32.0,2016_08_GB_ATL,2016-10-30
2016,8,DAL,PHI,29.0,23.0,2016_08_PHI_DAL,2016-10-30
2016,8,CHI,MIN,20.0,10.0,2016_08_MIN_CHI,2016-10-31
2016,9,TB,ATL,28.0,43.0,2016_09_ATL_TB,2016-11-03
2016,9,BAL,PIT,21.0,14.0,2016_09_PIT_BAL,2016-11-06
2016,9,CLE,DAL,10.0,35.0,2016_09_DAL_CLE,2016-11-06
2016,9,KC,JAX,19.0,14.0,2016_09_JAX_KC,2016-11-06
2016,9,MIA,NYJ,27.0,23.0,2016_09_NYJ_MIA,2016-11-06
2016,9,MIN,DET,16.0,22.0,2016_09_DET_MIN,2016-11-06
2016,9,NYG,PHI,28.0,23.0,2016_09_PHI_NYG,2016-11-06
2016,9,LA,CAR,10.0,13.0,2016_09_CAR_LA,2016-11-06
2016,9,SF,NO,23.0,41.0,2016_09_NO_SF,2016-11-06
2016,9,GB,IND,26.0,31.0,2016_09_IND_GB,2016-11-06
2016,9,SD,TEN,43.0,35.0,2016_09_TEN_SD,2016-11-06
2016,9,OAK,DEN,30.0,20.0,2016_09_DEN_OAK,2016-11-06
2016,9,SEA,BUF,31.0,25.0,2016_09_BUF_SEA,2016-11-07
2016,10,BAL,CLE,28.0,7.0,2016_10_CLE_BAL,2016-11-10
2016,10,CAR,KC,17.0,20.0,2016_10_KC_CAR,2016-11-13
2016,10,JAX,HOU,21.0,24.0,2016_10_HOU_JAX,2016-11-13
2016,10,NO,DEN,23.0,25.0,2016_10_DEN_NO,2016-11-13
2016,10,NYJ,LA,6.0,9.0,2016_10_LA_NYJ,2016-11-13
2016,10,PHI,ATL,24.0,15.0,2016_10_ATL_PHI,2016-11-13
2016,10,TB,CHI,36.0,10.0,2016_10_CHI_TB,2016-11-13
2016,10,TEN,GB,47.0,25.0,2016_10_GB_TEN,2016-11-13
2016,10,WAS,MIN,26.0,20.0,2016_10_MIN_WAS,2016-11-13
2016,10,SD,MIA,24.0,31.0,2016_10_MIA_SD,2016-11-13
2016,10,ARI,SF,23.0,20.0,2016_10_SF_ARI,2016-11-13
2016,10,PIT,DAL,30.0,35.0,2016_10_DAL_PIT,2016-11-13
2016,10,NE,SEA,24.0,31.0,2016_10_SEA_NE,2016-11-13
2016,10,NYG,CIN,21.0,20.0,2016_10_CIN_NYG,2016-11-14
2016,11,CAR,NO,23.0,20.0,2016_11_NO_CAR,2016-11-17
2016,11,CIN,BUF,12.0,16.0,2016_11_BUF_CIN,2016-11-20
2016,11,CLE,PIT,9.0,24.0,2016_11_PIT_CLE,2016-11-20
2016,11,DAL,BAL,27.0,17.0,2016_11_BAL_DAL,2016-11-20
2016,11,DET,JAX,26.0,19.0,2016_11_JAX_DET,2016-11-20
2016,11,IND,TEN,24.0,17.0,2016_11_TEN_IND,2016-11-20
2016,11,KC,TB,17.0,19.0,2016_11_TB_KC,2016-11-20
2016,11,MIN,ARI,30.0,24.0,2016_11_ARI_MIN,2016-11-20
2016,11,NYG,CHI,22.0,16.0,2016_11_CHI_NYG,2016-11-20
2016,11,LA,MIA,10.0,14.0,2016_11_MIA_LA,2016-11-20
2016,11,SEA,PHI,26.0,15.0,2016_11_PHI_SEA,2016-11-20
2016,11,SF,NE,17.0,30.0,2016_11_NE_SF,2016-11-20
2016,11,WAS,GB,42.0,24.0,2016_11_GB_WAS,2016-11-20
2016,11,OAK,HOU,27.0,20.0,2016_11_HOU_OAK,2016-11-21
2016,12,DET,MIN,16.0,13.0,2016_12_MIN_DET,2016-11-24
2016,12,DAL,WAS,31.0,26.0,2016_12_WAS_DAL,2016-11-24
2016,12,IND,PIT,7.0,28.0,2016_12_PIT_IND,2016-11-24
2016,12,ATL,ARI,38.0,19.0,2016_12_ARI_ATL,2016-11-27
2016,12,BAL,CIN,19.0,14.0,2016_12_CIN_BAL,2016-11-27
2016,12,BUF,JAX,28.0,21.0,2016_12_JAX_BUF,2016-11-27
2016,12,CHI,TEN,21.0,27.0,2016_12_TEN_CHI,2016-11-27
2016,12,CLE,NYG,13.0,27.0,2016_12_NYG_CLE,2016-11-27
2016,12,HOU,SD,13.0,21.0,2016_12_SD_HOU,2016-11-27
2016,12,MIA,SF,31.0,24.0,2016_12_SF_MIA,2016-11-27
2016,12,NO,LA,49.0,21.0,2016_12_LA_NO,2016-11-27
2016,12,TB,SEA,14.0,5.0,2016_12_SEA_TB,2016-11-27
2016,12,NYJ,NE,17.0,22.0,2016_12_NE_NYJ,2016-11-27
2016,12,OAK,CAR,35.0,32.0,2016_12_CAR_OAK,2016-11-27
2016,12,DEN,KC,27.0,30.0,2016_12_KC_DEN,2016-11-27
2016,12,PHI,GB,13.0,27.0,2016_12_GB_PHI,2016-11-28
2016,13,MIN,DAL,15.0,17.0,2016_13_DAL_MIN,2016-12-01
2016,13,ATL,KC,28.0,29.0,2016_13_KC_ATL,2016-12-04
2016,13,BAL,MIA,38.0,6.0,2016_13_MIA_BAL,2016-12-04
2016,13,CHI,SF,26.0,6.0,2016_13_SF_CHI,2016-12-04
2016,13,CIN,PHI,32.0,14.0,2016_13_PHI_CIN,2016-12-04
2016,13,GB,HOU,21.0,13.0,2016_13_HOU_GB,2016-12-04
2016,13,JAX,DEN,10.0,20.0,2016_13_DEN_JAX,2016-12-04
2016,13,NE,LA,26.0,10.0,2016_13_LA_NE,2016-12-04
2016,13,NO,DET,13.0,28.0,2016_13_DET_NO,2016-12-04
2016,13,OAK,BUF,38.0,24.0,2016_13_BUF_OAK,2016-12-04
2016,13,ARI,WAS,31.0,23.0,2016_13_WAS_ARI,2016-12-04
2016,13,PIT,NYG,24.0,14.0,2016_13_NYG_PIT,2016-12-04
2016,13,SD,TB,21.0,28.0,2016_13_TB_SD,2016-12-04
2016,13,SEA,CAR,40.0,7.0,2016_13_CAR_SEA,2016-12-04
2016,13,NYJ,IND,10.0,41.0,2016_13_IND_NYJ,2016-12-05
2016,14,KC,OAK,21.0,13.0,2016_14_OAK_KC,2016-12-08
2016,14,BUF,PIT,20.0,27.0,2016_14_PIT_BUF,2016-12-11
2016,14,CAR,SD,28.0,16.0,2016_14_SD_CAR,2016-12-11
2016,14,CLE,CIN,10.0,23.0,2016_14_CIN_CLE,2016-12-11
2016,14,DET,CHI,20.0,17.0,2016_14_CHI_DET,2016-12-11
2016,14,IND,HOU,17.0,22.0,2016_14_HOU_IND,2016-12-11
2016,14,JAX,MIN,16.0,25.0,2016_14_MIN_JAX,2016-12-11
2016,14,MIA,ARI,26.0,23.0,2016_14_ARI_MIA,2016-12-11
2016,14,PHI,WAS,22.0,27.0,2016_14_WAS_PHI,2016-12-11
2016,14,TEN,DEN,13.0,10.0,2016_14_DEN_TEN,2016-12-11
2016,14,SF,NYJ,17.0,23.0,2016_14_NYJ_SF,2016-12-11
2016,14,GB,SEA,38.0,10.0,2016_14_SEA_GB,2016-12-11
2016,14,LA,ATL,14.0,42.0,2016_14_ATL_LA,2016-12-11
2016,14,TB,NO,16.0,11.0,2016_14_NO_TB,2016-12-11
2016,14,NYG,DAL,10.0,7.0,2016_14_DAL_NYG,2016-12-11
2016,14,NE,BAL,30.0,23.0,2016_14_BAL_NE,2016-12-12
2016,15,SEA,LA,24.0,3.0,2016_15_LA_SEA,2016-12-15
2016,15,NYJ,MIA,13.0,34.0,2016_15_MIA_NYJ,2016-12-17
2016,15,BAL,PHI,27.0,26.0,2016_15_PHI_BAL,2016-12-18
2016,15,BUF,CLE,33.0,13.0,2016_15_CLE_BUF,2016-12-18
2016,15,CHI,GB,27.0,30.0,2016_15_GB_CHI,2016-12-18
2016,15,CIN,PIT,20.0,24.0,2016_15_PIT_CIN,2016-12-18
2016,15,HOU,JAX,21.0,20.0,2016_15_JAX_HOU,2016-12-18
2016,15,KC,TEN,17.0,19.0,2016_15_TEN_KC,2016-12-18
2016,15,MIN,IND,6.0,34.0,2016_15_IND_MIN,2016-12-18
2016,15,NYG,DET,17.0,6.0,2016_15_DET_NYG,2016-12-18
2016,15,ARI,NO,41.0,48.0,2016_15_NO_ARI,2016-12-18
2016,15,ATL,SF,41.0,13.0,2016_15_SF_ATL,2016-12-18
2016,15,DEN,NE,3.0,16.0,2016_15_NE_DEN,2016-12-18
2016,15,SD,OAK,16.0,19.0,2016_15_OAK_SD,2016-12-18
2016,15,DAL,TB,26.0,20.0,2016_15_TB_DAL,2016-12-18
2016,15,WAS,CAR,15.0,26.0,2016_15_CAR_WAS,2016-12-19
2016,16,PHI,NYG,24.0,19.0,2016_16_NYG_PHI,2016-12-22
2016,16,BUF,MIA,31.0,34.0,2016_16_MIA_BUF,2016-12-24
2016,16,CAR,ATL,16.0,33.0,2016_16_ATL_CAR,2016-12-24
2016,16,CHI,WAS,21.0,41.0,2016_16_WAS_CHI,2016-12-24
2016,16,CLE,SD,20.0,17.0,2016_16_SD_CLE,2016-12-24
2016,16,GB,MIN,38.0,25.0,2016_16_MIN_GB,2016-12-24
2016,16,JAX,TEN,38.0,17.0,2016_16_TEN_JAX,2016-12-24
2016,16,NE,NYJ,41.0,3.0,2016_16_NYJ_NE,2016-12-24
2016,16,OAK,IND,33.0,25.0,2016_16_IND_OAK,2016-12-24
2016,16,LA,SF,21.0,22.0,2016_16_SF_LA,2016-12-24
2016,16,NO,TB,31.0,24.0,2016_16_TB_NO,2016-12-24
2016,16,SEA,ARI,31.0,34.0,2016_16_ARI_SEA,2016-12-24
2016,16,HOU,CIN,12.0,10.0,2016_16_CIN_HOU,2016-12-24
2016,16,PIT,BAL,31.0,27.0,2016_16_BAL_PIT,2016-12-25
2016,16,KC,DEN,33.0,10.0,2016_16_DEN_KC,2016-12-25
2016,16,DAL,DET,42.0,21.0,2016_16_DET_DAL,2016-12-26
2016,17,CIN,BAL,27.0,10.0,2016_17_BAL_CIN,2017-01-01
2016,17,IND,JAX,24.0,20.0,2016_17_JAX_IND,2017-01-01
2016,17,MIA,NE,14.0,35.0,2016_17_NE_MIA,2017-01-01
2016,17,MIN,CHI,38.0,10.0,2016_17_CHI_MIN,2017-01-01
2016,17,NYJ,BUF,30.0,10.0,2016_17_BUF_NYJ,2017-01-01
2016,17,PHI,DAL,27.0,13.0,2016_17_DAL_PHI,2017-01-01
2016,17,PIT,CLE,27.0,24.0,2016_17_CLE_PIT,2017-01-01
2016,17,TB,CAR,17.0,16.0,2016_17_CAR_TB,2017-01-01
2016,17,TEN,HOU,24.0,17.0,2016_17_HOU_TEN,2017-01-01
2016,17,ATL,NO,38.0,32.0,2016_17_NO_ATL,2017-01-01
2016,17,DEN,OAK,24.0,6.0,2016_17_OAK_DEN,2017-01-01
2016,17,LA,ARI,6.0,44.0,2016_17_ARI_LA,2017-01-01
2016,17,SD,KC,27.0,37.0,2016_17_KC_SD,2017-01-01
2016,17,SF,SEA,23.0,25.0,2016_17_SEA_SF,2017-01-01
2016,17,WAS,NYG,10.0,19.0,2016_17_NYG_WAS,2017-01-01
2016,17,DET,GB,24.0,31.0,2016_17_GB_DET,2017-01-01
2016,18,HOU,OAK,27.0,14.0,2016_18_OAK_HOU,2017-01-07
2016,18,SEA,DET,26.0,6.0,2016_18_DET_SEA,2017-01-07
2016,18,PIT,MIA,30.0,12.0,2016_18_MIA_PIT,2017-01-08
2016,18,GB,NYG,38.0,13.0,2016_18_NYG_GB,2017-01-08
2016,19,ATL,SEA,36.0,20.0,2016_19_SEA_ATL,2017-01-14
2016,19,NE,HOU,34.0,16.0,2016_19_HOU_NE,2017-01-14
2016,19,DAL,GB,31.0,34.0,2016_19_GB_DAL,2017-01-15
2016,19,KC,PIT,16.0,18.0,2016_19_PIT_KC,2017-01-15
2016,20,ATL,GB,44.0,21.0,2016_20_GB_ATL,2017-01-22
2016,20,NE,PIT,36.0,17.0,2016_20_PIT_NE,2017-01-22
2016,21,ATL,NE,28.0,34.0,2016_21_NE_ATL,2017-02-05
2017,1,NE,KC,27.0,42.0,2017_01_KC_NE,2017-09-07
2017,1,BUF,NYJ,21.0,12.0,2017_01_NYJ_BUF,2017-09-10
2017,1,CHI,ATL,17.0,23.0,2017_01_ATL_CHI,2017-09-10
2017,1,CIN,BAL,0.0,20.0,2017_01_BAL_CIN,2017-09-10
2017,1,CLE,PIT,18.0,21.0,2017_01_PIT_CLE,2017-09-10
2017,1,DET,ARI,35.0,23.0,2017_01_ARI_DET,2017-09-10
2017,1,HOU,JAX,7.0,29.0,2017_01_JAX_HOU,2017-09-10
2017,1,TEN,OAK,16.0,26.0,2017_01_OAK_TEN,2017-09-10
2017,1,WAS,PHI,17.0,30.0,2017_01_PHI_WAS,2017-09-10
2017,1,LA,IND,46.0,9.0,2017_01_IND_LA,2017-09-10
2017,1,GB,SEA,17.0,9.0,2017_01_SEA_GB,2017-09-10
2017,1,SF,CAR,3.0,23.0,2017_01_CAR_SF,2017-09-10
2017,1,DAL,NYG,19.0,3.0,2017_01_NYG_DAL,2017-09-10
2017,1,MIN,NO,29.0,19.0,2017_01_NO_MIN,2017-09-11
2017,1,DEN,LAC,24.0,21.0,2017_01_LAC_DEN,2017-09-11
2017,2,CIN,HOU,9.0,13.0,2017_02_HOU_CIN,2017-09-14
2017,2,BAL,CLE,24.0,10.0,2017_02_CLE_BAL,2017-09-17
2017,2,CAR,BUF,9.0,3.0,2017_02_BUF_CAR,2017-09-17
2017,2,IND,ARI,13.0,16.0,2017_02_ARI_IND,2017-09-17
2017,2,JAX,TEN,16.0,37.0,2017_02_TEN_JAX,2017-09-17
2017,2,KC,PHI,27.0,20.0,2017_02_PHI_KC,2017-09-17
2017,2,NO,NE,20.0,36.0,2017_02_NE_NO,2017-09-17
2017,2,PIT,MIN,26.0,9.0,2017_02_MIN_PIT,2017-09-17
2017,2,TB,CHI,29.0,7.0,2017_02_CHI_TB,2017-09-17
2017,2,LAC,MIA,17.0,19.0,2017_02_MIA_LAC,2017-09-17
2017,2,OAK,NYJ,45.0,20.0,2017_02_NYJ_OAK,2017-09-17
2017,2,DEN,DAL,42.0,17.0,2017_02_DAL_DEN,2017-09-17
2017,2,LA,WAS,20.0,27.0,2017_02_WAS_LA,2017-09-17
2017,2,SEA,SF,12.0,9.0,2017_02_SF_SEA,2017-09-17
2017,2,ATL,GB,34.0,23.0,2017_02_GB_ATL,2017-09-17
2017,2,NYG,DET,10.0,24.0,2017_02_DET_NYG,2017-09-18
2017,3,SF,LA,39.0,41.0,2017_03_LA_SF,2017-09-21
2017,3,BUF,DEN,26.0,16.0,2017_03_DEN_BUF,2017-09-24
2017,3,CAR,NO,13.0,34.0,2017_03_NO_CAR,2017-09-24
2017,3,CHI,PIT,23.0,17.0,2017_03_PIT_CHI,2017-09-24
2017,3,DET,ATL,26.0,30.0,2017_03_ATL_DET,2017-09-24
2017,3,IND,CLE,31.0,28.0,2017_03_CLE_IND,2017-09-24
2017,3,MIN,TB,34.0,17.0,2017_03_TB_MIN,2017-09-24
2017,3,NE,HOU,36.0,33.0,2017_03_HOU_NE,2017-09-24
2017,3,NYJ,MIA,20.0,6.0,2017_03_MIA_NYJ,2017-09-24
2017,3,PHI,NYG,27.0,24.0,2017_03_NYG_PHI,2017-09-24
2017,3,TEN,SEA,33.0,27.0,2017_03_SEA_TEN,2017-09-24
2017,3,GB,CIN,27.0,24.0,2017_03_CIN_GB,2017-09-24
2017,3,LAC,KC,10.0,24.0,2017_03_KC_LAC,2017-09-24
2017,3,WAS,OAK,27.0,10.0,2017_03_OAK_WAS,2017-09-24
2017,3,JAX,BAL,44.0,7.0,2017_03_BAL_JAX,2017-09-24
2017,3,ARI,DAL,17.0,28.0,2017_03_DAL_ARI,2017-09-25
2017,4,GB,CHI,35.0,14.0,2017_04_CHI_GB,2017-09-28
2017,4,ATL,BUF,17.0,23.0,2017_04_BUF_ATL,2017-10-01
2017,4,BAL,PIT,9.0,26.0,2017_04_PIT_BAL,2017-10-01
2017,4,CLE,CIN,7.0,31.0,2017_04_CIN_CLE,2017-10-01
2017,4,DAL,LA,30.0,35.0,2017_04_LA_DAL,2017-10-01
2017,4,HOU,TEN,57.0,14.0,2017_04_TEN_HOU,2017-10-01
2017,4,MIN,DET,7.0,14.0,2017_04_DET_MIN,2017-10-01
2017,4,NE,CAR,30.0,33.0,2017_04_CAR_NE,2017-10-01
2017,4,NYJ,JAX,23.0,20.0,2017_04_JAX_NYJ,2017-10-01
2017,4,ARI,SF,18.0,15.0,2017_04_SF_ARI,2017-10-01
2017,4,LAC,PHI,24.0,26.0,2017_04_PHI_LAC,2017-10-01
2017,4,TB,NYG,25.0,23.0,2017_04_NYG_TB,2017-10-01
2017,4,DEN,OAK,16.0,10.0,2017_04_OAK_DEN,2017-10-01
2017,4,SEA,IND,46.0,18.0,2017_04_IND_SEA,2017-10-01
2017,4,MIA,NO,0.0,20.0,2017_04_NO_MIA,2017-10-01
2017,4,KC,WAS,29.0,20.0,2017_04_WAS_KC,2017-10-02
2017,5,TB,NE,14.0,19.0,2017_05_NE_TB,2017-10-05
2017,5,CIN,BUF,20.0,16.0,2017_05_BUF_CIN,2017-10-08
2017,5,CLE,NYJ,14.0,17.0,2017_05_NYJ_CLE,2017-10-08
2017,5,DET,CAR,24.0,27.0,2017_05_CAR_DET,2017-10-08
2017,5,IND,SF,26.0,23.0,2017_05_SF_IND,2017-10-08
2017,5,MIA,TEN,16.0,10.0,2017_05_TEN_MIA,2017-10-08
2017,5,NYG,LAC,22.0,27.0,2017_05_LAC_NYG,2017-10-08
2017,5,PHI,ARI,34.0,7.0,2017_05_ARI_PHI,2017-10-08
2017,5,PIT,JAX,9.0,30.0,2017_05_JAX_PIT,2017-10-08
2017,5,LA,SEA,10.0,16.0,2017_05_SEA_LA,2017-10-08
2017,5,OAK,BAL,17.0,30.0,2017_05_BAL_OAK,2017-10-08
2017,5,DAL,GB,31.0,35.0,2017_05_GB_DAL,2017-10-08
2017,5,HOU,KC,34.0,42.0,2017_05_KC_HOU,2017-10-08
2017,5,CHI,MIN,17.0,20.0,2017_05_MIN_CHI,2017-10-09
2017,6,CAR,PHI,23.0,28.0,2017_06_PHI_CAR,2017-10-12
2017,6,ATL,MIA,17.0,20.0,2017_06_MIA_ATL,2017-10-15
2017,6,BAL,CHI,24.0,27.0,2017_06_CHI_BAL,2017-10-15
2017,6,HOU,CLE,33.0,17.0,2017_06_CLE_HOU,2017-10-15
2017,6,MIN,GB,23.0,10.0,2017_06_GB_MIN,2017-10-15
2017,6,NO,DET,52.0,38.0,2017_06_DET_NO,2017-10-15
